LOCAL_CDI_ID	EDMO_AUTHOR	AREA_TYPE	DATASET_NAME	DATASET_ID	DATASET_REV_DATE	EDMO_ORIGINATOR	DATASET_ABS	EDMO_CUSTODIAN	P02_CODE	PLATFORM_TYPE	DATASET_ACCESS	CRUISE_NAME	CRUISE_ID	START_DATE_OF_CRUISE	STATION_NAME	STATION_LATITUDE	STATION_LONGITUDE	STATION_DATE	STATION_DATE_START	EDMO_DISTRIBUTOR	FORMAT	FORMAT_VERSION	DATA_SIZE	DIST_WEBSITE	DIST_METHODE	STATION_DATE_END	INSTRUMENTS	PROJECTS
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00018_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	18	48.501	-44.386	2019-07-09	2019-07-09T02:52:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T03:45:04	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00019_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	19	48.231	-44.263	2019-07-09	2019-07-09T17:45:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T18:27:56	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00020_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	20	48.298	-44.367	2019-07-09	2019-07-09T23:08:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-09T23:36:14	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
29VE201906280_00021_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	21	48.251	-44.730	2019-07-10	2019-07-10T02:00:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-10T02:30:06	CTD	BIOPESLE-2
